model,train_dataset,layer_type,layer,num_samples,eval_dataset,split_seed,train_size,test_size,train_hall,train_not_hall,test_hall,test_not_hall,fit_time_s,model_params,precision,recall,accuracy,f1,auroc,total_runtime_s,num_splits,created_at_utc
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,2,27416,belief_bank_facts,64,2760,8225,1380,1380,591,7634,7.3859,4097,0.4078751857355126,0.9289340101522843,0.8979939209726444,0.5668559628291172,0.9447367219496712,740.901,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,2,27416,belief_bank_facts,67,2760,8225,1380,1380,591,7634,6.871,4097,0.3791208791208791,0.934010152284264,0.8853495440729483,0.5393258426966292,0.94757046909653,748.482,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,2,27416,belief_bank_facts,104,2760,8225,1380,1380,591,7634,6.8905,4097,0.38900939985538685,0.9103214890016921,0.8908206686930091,0.5450861195542046,0.9389934246427173,756.082,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,2,27416,belief_bank_facts,123,2760,8225,1380,1380,591,7634,6.6086,4097,0.37620357634112794,0.9255499153976311,0.8843768996960486,0.5349633251833741,0.9445585183746947,763.401,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,2,27416,belief_bank_facts,420,2760,8225,1380,1380,591,7634,7.6461,4097,0.40542521994134895,0.9357021996615905,0.8967781155015198,0.5657289002557545,0.952894633368309,771.755,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,2,27416,belief_bank_facts,511,2760,8225,1380,1380,591,7634,6.538,4097,0.3884992987377279,0.937394247038917,0.8894832826747721,0.5493306891422906,0.9492671710448448,779.003,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,2,27416,belief_bank_facts,mean,0,0,0,0,0,0,7.569450000000001,4097.0,0.39225460144169966,0.9253807106598984,0.8914285714285717,0.5508058560362619,0.9463743108464359,5800.214,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,2,27416,belief_bank_facts,std,0,0,0,0,0,0,0.7838727195788867,0.0,0.012592279388805293,0.011536984049902391,0.005513379549108786,0.012073245762175822,0.004034413943220052,5800.214,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,2,27416,belief_bank_constraints,2,2760,25268,1380,1380,2951,22317,7.1415,4097,0.2974849209058837,0.8858014232463571,0.7423618806395441,0.44539103765547794,0.9121995232522381,787.65,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,2,27416,belief_bank_constraints,4,2760,25268,1380,1380,2951,22317,7.5056,4097,0.2182391740751362,0.2578786851914605,0.8054456229222733,0.23640882261571916,0.8396932423775121,796.657,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,2,27416,belief_bank_constraints,24,2760,25268,1380,1380,2951,22317,9.0405,4097,0.3850316993969383,0.843781768891901,0.8243628304574957,0.5287746867700148,0.8913287995118305,807.193,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,2,27416,belief_bank_constraints,42,2760,25268,1380,1380,2951,22317,8.5993,4097,0.2850422324387897,0.9034225686208065,0.7240778850720279,0.4333550065019506,0.9272954804046747,817.287,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,2,27416,belief_bank_constraints,64,2760,25268,1380,1380,2951,22317,8.2846,4097,0.3446096654275093,0.9423924093527618,0.7839559917682444,0.5046728971962616,0.9175895650526614,827.071,10,2026-07-20T00:19:11.708577+00:00
