model,train_dataset,layer_type,layer,num_samples,eval_dataset,split_seed,train_size,test_size,train_hall,train_not_hall,test_hall,test_not_hall,fit_time_s,model_params,precision,recall,accuracy,f1,auroc,total_runtime_s,num_splits,created_at_utc
Qwen2.5-7B,belief_bank_facts,mlp,1,27416,belief_bank_constraints,67,4978,25686,2489,2489,10018,15668,18.799,3585,0.40708446866485015,0.9693551607107207,0.43739780425134317,0.5733770259498716,0.6193134206781126,666.175,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,1,27416,belief_bank_constraints,104,4978,25686,2489,2489,10018,15668,17.0135,3585,0.4309874256750171,0.8827111199840287,0.4997274780035817,0.5791852239979041,0.5592815144891353,684.674,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,1,27416,belief_bank_constraints,123,4978,25686,2489,2489,10018,15668,17.7783,3585,0.4448989773010726,0.8901976442403673,0.5239819356848089,0.5932874297308984,0.5889129876408831,703.927,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,1,27416,belief_bank_constraints,420,4978,25686,2489,2489,10018,15668,16.5339,3585,0.3348331458567679,0.1782790976242763,0.5413844117418048,0.23267326732673269,0.5882911907405067,721.929,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,1,27416,belief_bank_constraints,511,4978,25686,2489,2489,10018,15668,15.511,3585,0.4630501423253777,0.8443801157915751,0.5574242778167094,0.5981050696457612,0.6105780147177511,738.882,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,1,27416,belief_bank_constraints,mean,0,0,0,0,0,0,16.94877,3585.0,0.43795676383641896,0.7680375324416051,0.5326286693140232,0.5457262367417755,0.6015037108593859,4936.843,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,1,27416,belief_bank_constraints,std,0,0,0,0,0,0,0.9708358028523673,0.0,0.039729980834908626,0.21718674561775975,0.04180430955924642,0.10529979812263593,0.02335611542315159,4936.843,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,1,27416,halu_eval,2,4978,10000,2489,2489,2812,7188,17.0479,3585,0.283847022752945,0.6255334281650071,0.4509,0.3904983904983905,0.5046373915431995,756.729,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,1,27416,halu_eval,4,4978,10000,2489,2489,2812,7188,16.7059,3585,0.28319801843952114,0.7318634423897582,0.4037,0.40837384661176707,0.5014038729002265,774.249,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,1,27416,halu_eval,24,4978,10000,2489,2489,2812,7188,15.5268,3585,0.2811711256940939,0.7923186344238976,0.372,0.4150521609538003,0.4966892772528262,790.581,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,1,27416,halu_eval,42,4978,10000,2489,2489,2812,7188,15.2611,3585,0.28098752863324,0.7852062588904695,0.3746,0.4138706654170572,0.49355015491284265,806.629,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,1,27416,halu_eval,64,4978,10000,2489,2489,2812,7188,15.4377,3585,0.2823027718550107,0.7062588904694168,0.4125,0.4033715852543922,0.5013432178334207,822.85,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,1,27416,halu_eval,67,4978,10000,2489,2489,2812,7188,17.8825,3585,0.2832906139387282,0.8253911806543386,0.3637,0.4218082689686506,0.5041459420276089,841.518,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,1,27416,halu_eval,104,4978,10000,2489,2489,2812,7188,17.3958,3585,0.2796788140827671,0.8051209103840683,0.3621,0.4151462363619694,0.49860555188788647,859.694,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,1,27416,halu_eval,123,4978,10000,2489,2489,2812,7188,17.838,3585,0.28158356978786653,0.7411095305832148,0.3955,0.4081073142073827,0.5025350948435475,878.329,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,1,27416,halu_eval,420,4978,10000,2489,2489,2812,7188,17.1925,3585,0.28321461752864663,0.6504267425320057,0.4388,0.3946062567421791,0.49861977564947424,896.306,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,1,27416,halu_eval,511,4978,10000,2489,2489,2812,7188,16.4928,3585,0.28292505457191364,0.8296586059743954,0.3608,0.4219569542412733,0.5050021877382169,913.59,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,1,27416,halu_eval,mean,0,0,0,0,0,0,16.678099999999997,3585.0,0.28221991372847327,0.7492887624466572,0.39346,0.40927916792568625,0.500653246658925,4936.843,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,1,27416,halu_eval,std,0,0,0,0,0,0,0.9284116457692677,0.0,0.0012539914934319482,0.06769117240993157,0.030949352174157063,0.01005803525928333,0.0035505139980229307,4936.843,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,2,27416,belief_bank_facts,2,4978,8225,2489,2489,1067,7158,8.9294,3585,0.8541666666666666,0.9606373008434864,0.9736170212765958,0.9042787825319806,0.9878026905359888,923.978,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,2,27416,belief_bank_facts,4,4978,8225,2489,2489,1067,7158,9.3911,3585,0.8356275303643724,0.9671977507029054,0.971063829787234,0.896611642050391,0.9882947308220162,934.111,10,2026-09-18T18:11:20.653599+00:00
