model,train_dataset,layer_type,layer,num_samples,eval_dataset,split_seed,train_size,test_size,train_hall,train_not_hall,test_hall,test_not_hall,fit_time_s,model_params,precision,recall,accuracy,f1,auroc,total_runtime_s,num_splits,created_at_utc
Falcon3-7B-Base,belief_bank_constraints,attn,2,25610,belief_bank_facts,2,16830,27416,8415,8415,7533,19883,125.0711,3073,0.1378026070763501,0.10805787866719767,0.5691566968193755,0.12113095238095238,0.3501822512888504,8281.317,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,2,25610,belief_bank_facts,4,16830,27416,8415,8415,7533,19883,126.1931,3073,0.15361670395227442,0.10938537103411655,0.5896921505690108,0.12778165464836783,0.36868762374052555,8409.567,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,2,25610,belief_bank_facts,24,16830,27416,8415,8415,7533,19883,129.5639,3073,0.14655172413793102,0.11283685118810567,0.5756857309600233,0.12750318757968948,0.36521647789842715,8541.197,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,2,25610,belief_bank_facts,42,16830,27416,8415,8415,7533,19883,123.7335,3073,0.13942832205978617,0.08482676224611709,0.6046833965567552,0.10548035655331793,0.3710420349059254,8666.967,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,2,25610,belief_bank_facts,64,16830,27416,8415,8415,7533,19883,120.7467,3073,0.14011691633175008,0.10181866454267888,0.5815217391304348,0.1179364957330668,0.3607974365423363,8789.746,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,2,25610,belief_bank_facts,67,16830,27416,8415,8415,7533,19883,112.9681,3073,0.13973365136155833,0.09332271339439799,0.5930113802159322,0.11190703597580388,0.3675190826109723,8904.74,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,2,25610,belief_bank_facts,104,16830,27416,8415,8415,7533,19883,109.2868,3073,0.14765763984977268,0.0991636798088411,0.5951998832798366,0.11864675984752224,0.37131616611898843,9016.077,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,2,25610,belief_bank_facts,123,16830,27416,8415,8415,7533,19883,113.599,3073,0.15376984126984128,0.12345679012345678,0.5724759264662971,0.13695604152860613,0.37638272971621806,9131.751,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,2,25610,belief_bank_facts,420,16830,27416,8415,8415,7533,19883,120.105,3073,0.1416343998369676,0.09226071950086287,0.59695068573096,0.11173633440514469,0.36846479490309697,9253.889,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,2,25610,belief_bank_facts,511,16830,27416,8415,8415,7533,19883,118.7356,3073,0.1443908851884312,0.08748174697995487,0.6068354245695944,0.10895263288418616,0.3786578872572076,9374.662,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,2,25610,belief_bank_facts,mean,0,0,0,0,0,0,120.00028,3073.0,0.14447026910646626,0.10126111774857297,0.588521301429822,0.11880314515366575,0.3678266484982548,93059.129,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,2,25610,belief_bank_facts,std,0,0,0,0,0,0,6.13871414545424,0.0,0.0055131273470303875,0.011608357176945697,0.01256979636594732,0.009295437944707774,0.0076277675107424125,93059.129,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,2,25610,halu_eval,2,16830,10000,8415,8415,3259,6741,118.5605,3073,0.31843276936776493,0.548634550475606,0.4702,0.40297498309668695,0.48905977121587096,9494.594,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,2,25610,halu_eval,4,16830,10000,8415,8415,3259,6741,117.4112,3073,0.32333521976985474,0.5259281988339981,0.4868,0.40046728971962614,0.4914514000438529,9613.328,10,2026-09-24T14:37:13.525546+00:00
